group1,group2,p_value,reject,test_used,effect_type,effect_value,effect_interpretation
adasyn + tomeklinks,fastml + onesidedselection,0.2854,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3588,medium
gaussiancopula + nearmiss,random + editednn,0.2877,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2513,small
copulagan + editednn,copulagan + nearmiss,0.2899,False,Kruskal-Wallis + Dunn,Cliff's delta,0.8,large
ctgan + onesidedselection,smote + editednn,0.2911,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5238,large
adasyn + onesidedselection,tvae + clustercentroid,0.3004,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4828,large
copulagan + clustercentroid,random + random,0.3091,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5723,large
copulagan + random,smote + clustercentroid,0.3091,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6234,large
adasyn + instancehardness,ctgan + editednn,0.3096,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.9524,large
ctgan + nearmiss,smote + tomeklinks,0.3176,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6667,large
fastml + nearmiss,random + editednn,0.3176,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2432,small
adasyn + onesidedselection,adasyn + tomeklinks,0.3176,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4754,large
adasyn + onesidedselection,copulagan + editednn,0.3254,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.7253,large
random + onesidedselection,smote + condensednn,0.3332,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3729,medium
smote + condensednn,tvae + editednn,0.3457,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2688,small
ctgan + tomeklinks,random + clustercentroid,0.3491,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4727,medium
adasyn + tomeklinks,ctgan + tomeklinks,0.3559,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.5516,large
ctgan + clustercentroid,tvae + tomeklinks,0.3586,False,Kruskal-Wallis + Dunn,Cliff's delta,0.355,medium
ctgan + tomeklinks,gaussiancopula + clustercentroid,0.3599,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4835,large
copulagan + tomeklinks,tvae + random,0.364,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4967,large
ctgan + random,smote + clustercentroid,0.3741,False,Kruskal-Wallis + Dunn,Cliff's delta,0.613,large
ctgan + tomeklinks,fastml + clustercentroid,0.3921,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4832,large
gaussiancopula + onesidedselection,smote + condensednn,0.3998,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3539,medium
ctgan + instancehardness,smote + condensednn,0.4212,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.7727,large
adasyn + onesidedselection,random + clustercentroid,0.4212,False,Kruskal-Wallis + Dunn,Cliff's delta,0.466,medium
copulagan + editednn,copulagan + onesidedselection,0.4228,False,Kruskal-Wallis + Dunn,Cliff's delta,0.7347,large
adasyn + instancehardness,copulagan + editednn,0.4299,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.981,large
adasyn + onesidedselection,gaussiancopula + clustercentroid,0.4323,False,Kruskal-Wallis + Dunn,Cliff's delta,0.463,medium
copulagan + clustercentroid,tvae + tomeklinks,0.4446,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3547,medium
ctgan + onesidedselection,random + instancehardness,0.4597,False,Kruskal-Wallis + Dunn,Cliff's delta,0.781,large
adasyn + onesidedselection,fastml + clustercentroid,0.4656,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4643,medium
ctgan + onesidedselection,gaussiancopula + instancehardness,0.4833,False,Kruskal-Wallis + Dunn,Cliff's delta,0.7648,large
ctgan + onesidedselection,fastml + instancehardness,0.5161,False,Kruskal-Wallis + Dunn,Cliff's delta,0.7752,large
copulagan + nearmiss,smote + random,0.5209,False,Kruskal-Wallis + Dunn,Cliff's delta,0.741,large
ctgan + instancehardness,smote + random,0.5324,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6527,large
copulagan + clustercentroid,ctgan + condensednn,0.539,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.822,large
ctgan + clustercentroid,ctgan + condensednn,0.6378,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.809,large
copulagan + onesidedselection,smote + nearmiss,0.6439,False,Kruskal-Wallis + Dunn,Cliff's delta,1.0,large
ctgan + nearmiss,smote + random,0.6662,False,Kruskal-Wallis + Dunn,Cliff's delta,0.7231,large
copulagan + onesidedselection,tvae + instancehardness,0.6771,False,Kruskal-Wallis + Dunn,Cliff's delta,0.7735,large
adasyn + random,gaussiancopula + onesidedselection,0.7211,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3655,medium
fastml + clustercentroid,smote + tomeklinks,0.7261,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3729,medium
ctgan + clustercentroid,tvae + random,0.7421,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4874,large
adasyn + editednn,smote + clustercentroid,0.7432,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4634,medium
adasyn + onesidedselection,adasyn + random,0.7639,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5124,large
copulagan + instancehardness,smote + clustercentroid,0.7721,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6013,large
copulagan + tomeklinks,random + nearmiss,0.7919,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5149,large
adasyn + tomeklinks,fastml + editednn,0.7937,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3482,medium
gaussiancopula + clustercentroid,smote + tomeklinks,0.7978,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3775,medium
ctgan + onesidedselection,smote + nearmiss,0.8234,False,Kruskal-Wallis + Dunn,Cliff's delta,1.0,large
random + clustercentroid,smote + tomeklinks,0.8264,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3606,medium
smote + clustercentroid,smote + onesidedselection,0.8305,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3709,medium
copulagan + random,random + tomeklinks,0.8352,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4498,medium
adasyn + random,random + onesidedselection,0.8386,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3596,medium
copulagan + clustercentroid,fastml + condensednn,0.8616,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.6121,large
adasyn + condensednn,copulagan + clustercentroid,0.8788,False,Kruskal-Wallis + Dunn,Cliff's delta,0.7582,large
adasyn + random,tvae + editednn,0.8837,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2968,small
copulagan + clustercentroid,tvae + random,0.9068,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4847,large
adasyn + random,ctgan + tomeklinks,0.9191,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.6504,large
copulagan + onesidedselection,tvae + nearmiss,0.9363,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5657,large
adasyn + instancehardness,copulagan + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.5619,large
adasyn + editednn,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2947,small
adasyn + instancehardness,copulagan + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.981,large
adasyn + instancehardness,copulagan + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.9556,large
gaussiancopula + condensednn,tvae + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0536,negligible
adasyn + instancehardness,copulagan + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.681,large
adasyn + instancehardness,adasyn + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.5449,large
adasyn + instancehardness,copulagan + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.9524,large
adasyn + instancehardness,copulagan + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.981,large
gaussiancopula + condensednn,smote + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0163,negligible
adasyn + instancehardness,adasyn + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3935,medium
adasyn + instancehardness,adasyn + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3578,medium
copulagan + instancehardness,ctgan + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0694,negligible
adasyn + editednn,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1069,negligible
gaussiancopula + nearmiss,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0521,negligible
adasyn + editednn,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0759,negligible
gaussiancopula + instancehardness,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1238,negligible
gaussiancopula + instancehardness,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.139,negligible
gaussiancopula + instancehardness,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0483,negligible
gaussiancopula + instancehardness,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0929,negligible
gaussiancopula + nearmiss,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0691,negligible
gaussiancopula + instancehardness,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2276,small
gaussiancopula + instancehardness,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0789,negligible
gaussiancopula + instancehardness,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4552,medium
gaussiancopula + instancehardness,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.424,medium
gaussiancopula + instancehardness,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1648,small
gaussiancopula + instancehardness,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.8125,large
gaussiancopula + instancehardness,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3296,small
adasyn + editednn,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2532,small
gaussiancopula + nearmiss,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0632,negligible
adasyn + editednn,random + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0166,negligible
gaussiancopula + nearmiss,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1263,negligible
gaussiancopula + nearmiss,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1566,small
copulagan + condensednn,gaussiancopula + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1703,small
adasyn + editednn,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1867,small
gaussiancopula + nearmiss,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0524,negligible
gaussiancopula + nearmiss,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3365,medium
gaussiancopula + nearmiss,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2747,small
gaussiancopula + nearmiss,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1785,small
gaussiancopula + nearmiss,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6506,large
gaussiancopula + nearmiss,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1326,negligible
gaussiancopula + nearmiss,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0372,negligible
gaussiancopula + nearmiss,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2239,small
gaussiancopula + nearmiss,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0821,negligible
gaussiancopula + nearmiss,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0338,negligible
copulagan + editednn,random + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.634,large
gaussiancopula + nearmiss,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0136,negligible
gaussiancopula + instancehardness,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1719,small
adasyn + editednn,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0512,negligible
gaussiancopula + instancehardness,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3686,medium
gaussiancopula + instancehardness,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1993,small
gaussiancopula + editednn,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1335,negligible
gaussiancopula + editednn,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.7712,large
gaussiancopula + editednn,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3406,medium
gaussiancopula + editednn,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1894,small
adasyn + editednn,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.8194,large
adasyn + editednn,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1048,negligible
gaussiancopula + editednn,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0239,negligible
gaussiancopula + editednn,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1391,negligible
gaussiancopula + editednn,random + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0045,negligible
adasyn + editednn,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2005,small
adasyn + editednn,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.013,negligible
gaussiancopula + editednn,gaussiancopula + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0192,negligible
gaussiancopula + editednn,gaussiancopula + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1403,negligible
adasyn + editednn,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0442,negligible
adasyn + editednn,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1111,negligible
adasyn + editednn,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2716,small
adasyn + editednn,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2448,small
adasyn + editednn,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.25,small
gaussiancopula + editednn,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0337,negligible
gaussiancopula + instancehardness,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2117,small
gaussiancopula + instancehardness,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3297,small
gaussiancopula + instancehardness,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.154,small
gaussiancopula + instancehardness,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0222,negligible
gaussiancopula + instancehardness,random + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1313,negligible
adasyn + editednn,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2802,small
gaussiancopula + instancehardness,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0658,negligible
gaussiancopula + instancehardness,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1967,small
gaussiancopula + instancehardness,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2201,small
gaussiancopula + instancehardness,gaussiancopula + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3338,medium
gaussiancopula + instancehardness,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1288,negligible
adasyn + editednn,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3325,medium
gaussiancopula + editednn,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.085,negligible
gaussiancopula + editednn,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1635,small
gaussiancopula + editednn,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1324,negligible
adasyn + editednn,smote + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3674,medium
adasyn + instancehardness,copulagan + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.8381,large
gaussiancopula + clustercentroid,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.148,small
adasyn + instancehardness,ctgan + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.9524,large
fastml + random,fastml + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0098,negligible
adasyn + instancehardness,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1402,negligible
adasyn + instancehardness,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5801,large
fastml + onesidedselection,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0671,negligible
fastml + onesidedselection,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2811,small
fastml + onesidedselection,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2842,small
fastml + onesidedselection,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.058,negligible
adasyn + instancehardness,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5957,large
adasyn + instancehardness,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1571,small
adasyn + instancehardness,tvae + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.8333,large
adasyn + instancehardness,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1349,negligible
fastml + onesidedselection,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0785,negligible
fastml + onesidedselection,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.7542,large
fastml + onesidedselection,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4537,medium
fastml + onesidedselection,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2009,small
fastml + random,gaussiancopula + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1237,negligible
adasyn + instancehardness,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.9583,large
adasyn + instancehardness,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3333,medium
fastml + random,gaussiancopula + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2117,small
fastml + random,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0704,negligible
fastml + random,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0576,negligible
adasyn + instancehardness,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3489,medium
fastml + random,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1886,small
fastml + random,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0314,negligible
fastml + random,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0152,negligible
adasyn + instancehardness,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2802,small
adasyn + instancehardness,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2006,small
fastml + random,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0368,negligible
adasyn + instancehardness,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4886,large
adasyn + instancehardness,smote + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.822,large
fastml + random,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1167,negligible
fastml + random,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0156,negligible
fastml + random,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0016,negligible
